,channel_name,published_date,view_count,video_length,video_url,title
181,Blooper Zone,2021-05-25T13:00:19Z,404,PT15M9S,https://www.youtube.com/watch?v=nnvxPPtC1xU,Funniest Movie BLOOPERS Ever
182,Blooper Zone,2021-05-23T13:00:30Z,1585,PT2M12S,https://www.youtube.com/watch?v=kxv8OhRvQAc,Transporter 2 BLOOPERS and GAG REEL - Best Compilation
183,Blooper Zone,2021-05-21T13:00:06Z,409,PT14M25S,https://www.youtube.com/watch?v=E58NEwT32tY,News BLOOPERS and OUTTAKES - Best Compilation 2017
184,Blooper Zone,2021-05-19T13:00:31Z,187,PT2M6S,https://www.youtube.com/watch?v=j2dkByEjb2Q,Work It BLOOPERS and GAG REEL
185,Blooper Zone,2021-05-17T13:00:04Z,8544,PT2M49S,https://www.youtube.com/watch?v=CV9c8qi4VdE,High School Musical 3 BLOOPERS and GAG REEL
186,Blooper Zone,2021-05-15T13:00:13Z,794,PT2M45S,https://www.youtube.com/watch?v=N19a0QWgeEw,Harry Potter Funny Moments Behind the Scenes - Best Compilation
187,Blooper Zone,2021-05-13T13:00:08Z,3850,PT9M2S,https://www.youtube.com/watch?v=BVEQ_p_7YkM,Dylan O'Brien Funny Moments - Best Compilation
188,Blooper Zone,2021-05-11T13:00:19Z,1713,PT3M48S,https://www.youtube.com/watch?v=QOm-hAIvN1I,Sofia Vergara BLOOPERS and FUNNY MOMENTS - Best Compilation
189,Blooper Zone,2021-05-09T13:00:31Z,596,PT2M32S,https://www.youtube.com/watch?v=nmLILGcy8Ls,"Captain America: The Winter Soldier BLOOPERS, GAG REEL and OUTTAKES"
190,Blooper Zone,2021-05-07T13:00:20Z,1003,PT2M20S,https://www.youtube.com/watch?v=hh3T9OZXf2A,Barb and Star go to Vista Del Mar BLOOPERS and GAG REEL
191,Blooper Zone,2021-05-05T13:00:31Z,1988617,PT7M53S,https://www.youtube.com/watch?v=h3B0p7CfTMM,Twilight Saga BLOOPERS and GAG REEL - Unseen Compilation
192,Blooper Zone,2021-05-03T13:00:12Z,990,PT6M9S,https://www.youtube.com/watch?v=gSK11Le_zCw,Wonder Woman 1984 BLOOPERS and GAG REEL - Best Compilation
193,Blooper Zone,2021-05-01T13:00:30Z,1097,PT2M53S,https://www.youtube.com/watch?v=_ifSKMymAbE,Rush Hour 3 BLOOPERS and GAG REEL
194,Blooper Zone,2021-04-29T13:00:20Z,583,PT2M31S,https://www.youtube.com/watch?v=O7mYj8V-_S8,Every How you Doin' on Friends
195,Blooper Zone,2021-04-27T13:00:17Z,1532,PT4M21S,https://www.youtube.com/watch?v=iHt52D51JYM,Rebel Wilson Funny Moments - Best compilation
196,Blooper Zone,2021-04-25T13:00:27Z,502,PT5M14S,https://www.youtube.com/watch?v=Y8M2xBaHvOY,Dwayne Johnson BLOOPERS - Best Compilation
197,Blooper Zone,2021-04-23T13:00:35Z,1156,PT5M28S,https://www.youtube.com/watch?v=ud3-Fk68ZJI,Van Helsing BLOOPERS and GAG REEL
198,Blooper Zone,2021-04-21T13:00:11Z,2136,PT5M38S,https://www.youtube.com/watch?v=RrDOhGN9Wd4,Star Trek Into Darkness BLOOPERS and GAG REEL
199,Blooper Zone,2021-04-19T13:00:09Z,42441,PT4M7S,https://www.youtube.com/watch?v=ZJ4MZcU8eY0,The Hobbit BLOOPERS and Behind the Scenes Funny Moments
200,WVTM 13 News,2023-12-09T23:26:28Z,11,PT2M58S,https://www.youtube.com/watch?v=3devvGJWmZI,Alert Day: Severe storms likely tonight and Sunday across Alabama
201,WVTM 13 News,2023-12-09T22:26:39Z,15,PT24S,https://www.youtube.com/watch?v=DoJysXeg75M,"Birmingham Christmas tradition brings live animals, actors together to show life of Jesus in 'Wal..."
202,WVTM 13 News,2023-12-09T22:24:11Z,732,PT4M5S,https://www.youtube.com/watch?v=7XbfutqT3vY,Alert Day: severe storms with tornadoes possible Saturday night across Alabama
203,WVTM 13 News,2023-12-09T12:24:12Z,2817,PT3M21S,https://www.youtube.com/watch?v=skgsR2I1GsI,"Showers early Saturday then strong storms become possible overnight across Alabama. Heavy rain, l..."
204,WVTM 13 News,2023-12-09T04:33:26Z,838,PT3M5S,https://www.youtube.com/watch?v=bD5kAEAhPeE,"Alabama Impact Day: rain, wind, and a few severe storms in the weekend forecast"
205,WVTM 13 News,2023-12-09T03:34:02Z,99,PT1M47S,https://www.youtube.com/watch?v=OwxLpeYHF88,Gardendale First Baptist's Drive Thru Nativity
206,WVTM 13 News,2023-12-09T00:40:01Z,1113,PT2M58S,https://www.youtube.com/watch?v=Nb0lNgF9-KE,Strong to severe storms possible Saturday night through Sunday morning in Alabama. Expect gusty w...
207,WVTM 13 News,2023-12-08T23:59:51Z,175,PT21S,https://www.youtube.com/watch?v=14uGW1D0Bac,Sheriff's deputy in Jefferson County indicted in April shooting
208,WVTM 13 News,2023-12-08T23:53:00Z,315,PT18S,https://www.youtube.com/watch?v=AUoy4yU11fs,Nauvoo woman charged in attempted robbery at Gardendale jewelry store
209,WVTM 13 News,2023-12-08T23:13:03Z,124,PT41S,https://www.youtube.com/watch?v=H_OHju7jYHQ,Snow falls in Central Alabama in 2017
210,WVTM 13 News,2023-12-08T23:12:02Z,227,PT55S,https://www.youtube.com/watch?v=UFeI1dc7h3w,Remembering the big Alabama snowstorm in December 2017
211,WVTM 13 News,2023-12-08T22:43:13Z,418,PT5M56S,https://www.youtube.com/watch?v=OJepbsTrA9k,Rick Karle departs after 4-year run on WVTM 13 Morning Show
212,WVTM 13 News,2023-12-08T22:34:59Z,610,PT1M21S,https://www.youtube.com/watch?v=VrYPe__ISGI,"Pregnant Bibb County teacher killed, her twin boys injured in crash with tractor-trailer"
213,WVTM 13 News,2023-12-08T18:01:00Z,982,PT2M33S,https://www.youtube.com/watch?v=QdyeD_0mh6g,Strong to severe storms forecast to move into Alabama Saturday night
214,WVTM 13 News,2023-12-08T15:35:13Z,232,PT4M21S,https://www.youtube.com/watch?v=1MmVqhIWmWU,Pelham police officer climbs back 5 months after being hit on interstate
215,WVTM 13 News,2023-12-08T15:00:53Z,68,PT2M5S,https://www.youtube.com/watch?v=uOjgD0YJ_58,Samford building new residence halls
216,WVTM 13 News,2023-12-08T14:56:09Z,234,PT25S,https://www.youtube.com/watch?v=GrgjWQ8FlZU,Help needed to solve shooting deaths of two Birmingham men
217,WVTM 13 News,2023-12-08T14:53:58Z,289,PT1M31S,https://www.youtube.com/watch?v=1m_EazcTNEs,Jewelry store owner fires multiple shots defending himself and employees from armed robbery
218,WVTM 13 News,2023-12-08T14:54:19Z,173,PT20S,https://www.youtube.com/watch?v=6pd7EpspR7w,Serial's 'S-Town' dies after standoff with Woodstock police
219,WVTM 13 News,2023-12-08T12:41:44Z,535,PT2M42S,https://www.youtube.com/watch?v=fevBzALJCVg,Strong to severe storms possible across Alabama this weekend
220,WVTM 13 News,2023-12-08T04:50:57Z,608,PT2M12S,https://www.youtube.com/watch?v=QHprt8w-dPM,'We will not stop' Attorney working to clear name of handcuffed man stunned by Reform police officer
221,WVTM 13 News,2023-12-08T04:42:25Z,462,PT3M15S,https://www.youtube.com/watch?v=ORCJUrSlv6k,Cloudy and mild Friday. Impact Weather Saturday night through Sunday morning as storms roll throu...
222,WVTM 13 News,2023-12-07T23:44:27Z,329,PT1M,https://www.youtube.com/watch?v=lL992jHrzRg,Jason Simpson walks you through your weekend weather forecast
223,WVTM 13 News,2023-12-07T22:35:47Z,1063,PT3M6S,https://www.youtube.com/watch?v=HXW8MCHyHlY,Watching a threat of some strong or severe storms in Alabama's forecast this weekend
224,WVTM 13 News,2023-12-07T19:15:14Z,4431,PT30S,https://www.youtube.com/watch?v=DQhsmDHa2lE,Coach Saban's family reacts to Alabama getting in the College Football Playoff
225,WVTM 13 News,2023-12-07T19:05:27Z,16014,PT30S,https://www.youtube.com/watch?v=Nx1iO4uNpKA,Watch the moment Miss Terry and Nick Saban's family found out Alabama was in the CFP
226,WVTM 13 News,2023-12-07T17:55:18Z,525,PT2M49S,https://www.youtube.com/watch?v=HykS5rGIal4,A strong cold front will bring rain and storms to Alabama this weekend
227,WVTM 13 News,2023-12-07T15:20:04Z,89,PT1M16S,https://www.youtube.com/watch?v=zxEb3IERc1w,Editorial: Humility in T-Town
228,WVTM 13 News,2023-12-07T12:09:52Z,511,PT1M26S,https://www.youtube.com/watch?v=co3sKdXh9w8,Dry through Friday with rain and storms arriving over the weekend in Alabama
229,WVTM 13 News,2023-12-07T05:26:01Z,24350,PT1M44S,https://www.youtube.com/watch?v=hdr1O_Xnmpc,Students give reactions post-GOP presidential debate
230,WVTM 13 News,2023-12-07T04:17:46Z,22781,PT2M18S,https://www.youtube.com/watch?v=w4GvwAYOpKw,GOP Presidential candidate Vivek Ramaswamy speaks in the spin room after the debate
231,WVTM 13 News,2023-12-07T03:59:55Z,860,PT2M31S,https://www.youtube.com/watch?v=b9Ivp-UGQPQ,Alabama GOP Chairman John Wahl on the 4th GOP presidential primary debate
232,WVTM 13 News,2023-12-07T01:35:27Z,278,PT1M55S,https://www.youtube.com/watch?v=Q-YMxVaVhpU,Judge rules Minor High School band director's case will go to trial
233,WVTM 13 News,2023-12-07T00:55:04Z,464,PT2M31S,https://www.youtube.com/watch?v=kVPWzf9WPLY,A freeze early Thursday and a round of heavy storms heads for Alabama late Saturday into Sunday
234,WVTM 13 News,2023-12-07T00:21:30Z,164,PT17S,https://www.youtube.com/watch?v=3XwjycHvI0Y,The issues GOP presidential hopefuls could discuss during the fourth debate in Alabama
235,WVTM 13 News,2023-12-07T00:21:59Z,1055,PT34S,https://www.youtube.com/watch?v=sKqV7do_wpc,A look at the spin room ahead of the GOP presidential primary debate
236,WVTM 13 News,2023-12-06T22:50:26Z,2947,PT7M16S,https://www.youtube.com/watch?v=muuON53LJxY,Ahead of the GOP presidential primary debate
237,WVTM 13 News,2023-12-06T22:47:04Z,341,PT1M43S,https://www.youtube.com/watch?v=psAcOKdHX4c,The significance of the GOP presidential primary debate in Tuscaloosa
238,WVTM 13 News,2023-12-06T22:47:24Z,414,PT2M12S,https://www.youtube.com/watch?v=igWwl5ZBBB4,The feeling inside the GOP presidential primary debate spin room
239,WVTM 13 News,2023-12-06T22:30:59Z,478,PT2M43S,https://www.youtube.com/watch?v=84Nd2Gp412U,Alabama's weather forecast goes from cold to stormy with a powerful cold front headed in for the ...
240,WVTM 13 News,2023-12-06T21:02:35Z,3420,PT6M25S,https://www.youtube.com/watch?v=sz-QtgoyhBo,Former Alabama Sen. Doug Jones on GOP presidential primary debate
241,WVTM 13 News,2023-12-06T18:59:43Z,5383,PT3M4S,https://www.youtube.com/watch?v=Q5KEYP6qXUM,Ahead of the GOP presidential primary debate in Alabama
242,WVTM 13 News,2023-12-06T17:41:15Z,542,PT2M39S,https://www.youtube.com/watch?v=0WcpGjWjets,Freezing cold by Thursday morning with storms arriving by the weekend
243,WVTM 13 News,2023-12-06T17:27:55Z,9288,PT6M5S,https://www.youtube.com/watch?v=iXozfCNpGP8,GOP presidential primary debate preview
244,WVTM 13 News,2023-12-06T13:16:02Z,517,PT2M17S,https://www.youtube.com/watch?v=D_Ozi-LJQTU,Impact weather arrives this weekend the the threat for strong storms
245,WVTM 13 News,2023-12-06T11:30:51Z,353,PT2M2S,https://www.youtube.com/watch?v=H8XmCd5jaFU,Breezy and chilly across Alabama on Wednesday; rain and storms this weekend
246,WVTM 13 News,2023-12-06T04:21:22Z,29120,PT51S,https://www.youtube.com/watch?v=ckZNfSYK_IQ,Sen. Tommy Tuberville says he's ending blockade of most military nominees
247,WVTM 13 News,2023-12-06T04:21:10Z,3258,PT1M19S,https://www.youtube.com/watch?v=4MWFfj1bmRs,'It's over': Sen. Tommy Tuberville ends blockade of most military nominees
248,WVTM 13 News,2023-12-06T01:28:44Z,214,PT51S,https://www.youtube.com/watch?v=Rdr_bCxegNA,Consumer warning: Lithium battery dangers ahead of Christmas
249,WVTM 13 News,2023-12-06T00:51:44Z,1527,PT1M53S,https://www.youtube.com/watch?v=ogCAvyffEzM,Tuscaloosa mayor on GOP debate
